Unnamed: 0,SeqID,PAS_261_300,distance_261_300,PAS_301_350,distance_301_350,AllOligomerScore_200_260,AllOligomerScore_261_301,AllOligomerScore_290_310,AllOligomerScore_301_350,Y
11419,>NC_004354.4:15946917-15947517,3.98,1,3.98,30,82.26,102.59,48.53,126.27,1
11420,>NT_033779.5:7801205-7801805,3.24,17,3.61,31,108.31,70.07,32.86,69.45,1
11421,>NT_037436.4:6168984-6169584,3.09,12,2.3,35,80.46,71.55,29.5,57.93,1
11422,>NT_033777.3:7064045-7064645,3.36,15,3.26,40,127.74,73.97,39.22,76.61,1
11423,>NT_037436.4:6949797-6950397,2.8,12,3.37,39,81.86,59.99,27.0,70.27,1
11424,>NC_004354.4:16614633-16615233,3.61,5,2.93,33,120.07,84.63,29.42,54.43,1
11425,>NT_033777.3:7532432-7533032,3.77,1,3.01,21,84.14,100.09,37.64,84.62,1
11426,>NC_004354.4:11152550-11153150,3.53,16,3.06,42,93.45,67.82,29.51,58.75,1
11427,>NT_033779.5:15293836-15294436,3.98,0,3.5,3,91.97,75.45,37.08,82.07,1
11428,>NT_033778.4:15324538-15325138,3.49,5,3.77,4,91.62,73.35,38.6,120.05,1
11429,>NC_004354.4:13385614-13386214,3.26,8,3.09,39,95.17,81.83,32.9,63.69,1
11430,>NC_004354.4:10766884-10767484,3.23,0,3.98,6,89.31,60.14,48.34,130.62,1
11431,>NT_033778.4:11248310-11248910,3.24,15,2.82,0,89.53,59.64,29.11,58.37,1
11432,>NC_004354.4:10713998-10714598,3.46,7,3.67,38,85.39,71.38,39.94,90.11,1
11433,>NT_033777.3:23113972-23114572,3.09,28,3.12,42,115.77,55.31,28.57,64.06,1
11434,>NT_033778.4:16199287-16199887,3.98,21,3.26,25,88.04,83.85,35.9,76.59,1
11435,>NT_033779.5:11056529-11057129,2.93,8,3.98,42,103.9,65.65,39.86,111.35,1
11436,>NT_033778.4:9425988-9426588,2.77,5,2.45,1,82.38,55.94,29.35,64.82,1
11437,>NT_033779.5:122255-122855,3.57,23,3.12,0,97.73,70.68,26.23,72.13,1
11438,>NT_033778.4:7957907-7958507,3.61,15,3.18,9,100.69,73.7,32.99,78.57,1
11439,>NT_033777.3:18134647-18135247,3.03,12,2.62,27,83.28,70.83,33.47,89.13,1
11440,>NC_004354.4:7102307-7102907,3.24,34,3.49,13,111.69,63.63,29.88,103.07,1
11441,>NC_004354.4:16069802-16070402,3.33,18,2.97,5,87.71,80.36,19.62,71.09,1
11442,>NT_033778.4:22286169-22286769,3.49,16,2.72,43,125.07,85.25,31.33,74.23,1
11443,>NC_004354.4:18381249-18381849,3.46,21,2.76,4,74.6,80.68,28.46,58.85,1
11444,>NC_004354.4:10408384-10408984,3.74,33,3.25,31,100.02,99.39,36.72,77.92,1
11445,>NC_004354.4:11676577-11677177,3.09,3,3.49,15,116.44,84.28,36.18,86.68,1
11446,>NC_004354.4:8872751-8873351,3.98,5,3.77,11,105.9,99.47,47.72,117.03,1
11447,>NT_033777.3:8104787-8105387,3.98,8,3.57,43,111.25,87.82,47.16,81.41,1
11448,>NT_033779.5:7190945-7191545,3.61,27,3.57,5,85.62,69.03,21.07,88.41,1
11449,>NT_033777.3:22375464-22376064,3.12,29,2.94,1,99.98,66.67,24.74,81.02,1
11450,>NT_033778.4:11451459-11452059,3.49,26,3.77,42,92.66,79.81,46.09,90.1,1
11451,>NT_033778.4:24536492-24537092,3.26,1,3.12,29,104.47,74.34,32.07,70.49,1
11452,>NT_033779.5:1500535-1501135,3.61,19,3.49,12,68.65,74.33,37.79,95.18,1
11453,>NT_037436.4:270055-270655,3.0,18,2.95,42,108.57,73.79,28.89,69.46,1
11454,>NC_004354.4:13612875-13613475,3.74,10,3.77,7,83.79,62.5,38.92,95.03,1
11455,>NT_033777.3:23285741-23286341,2.96,11,3.28,42,116.33,64.33,33.32,83.49,1
11456,>NT_037436.4:1651201-1651801,3.18,10,3.2,20,84.22,66.89,25.29,71.45,1
11457,>NT_037436.4:24298905-24299505,3.49,18,2.06,43,109.29,64.25,22.68,38.91,1
11458,>NT_033777.3:32055691-32056291,3.61,13,3.57,43,90.94,93.04,37.4,51.49,1
11459,>NT_033777.3:19642958-19643558,3.03,16,3.01,42,86.5,37.21,26.42,51.29,1
11460,>NC_004354.4:15999481-16000081,3.61,32,3.2,43,96.01,86.15,39.32,75.36,1
11461,>NT_033777.3:12215359-12215959,3.12,17,2.45,43,119.34,68.42,23.93,70.64,1
11462,>NT_033778.4:9425807-9426407,3.61,14,3.67,5,106.85,67.88,24.95,69.1,1
11463,>NT_033779.5:2424741-2425341,3.77,25,3.49,7,93.64,73.62,14.11,63.96,1
11464,>NT_033779.5:396295-396895,3.49,28,3.98,40,109.68,61.33,40.39,83.4,1
11465,>NC_004354.4:15944350-15944950,3.22,29,3.09,4,104.8,68.78,23.11,49.58,1
11466,>NT_033778.4:23968787-23969387,3.03,27,2.95,3,95.86,59.59,31.27,84.9,1
11467,>NT_033777.3:17668840-17669440,3.57,29,2.43,29,113.32,76.4,29.25,64.47,1
11468,>NT_033778.4:17690681-17691281,3.2,13,3.43,43,99.98,73.27,35.69,79.88,1
11469,>NT_033779.5:10429688-10430288,3.0,32,2.22,28,99.1,49.86,14.04,44.91,1
11470,>NT_037436.4:4063921-4064521,3.12,0,2.71,39,99.09,71.67,32.84,62.54,1
11471,>NT_033777.3:5221000-5221600,3.29,33,3.05,9,73.09,71.65,26.14,71.04,1
11472,>NT_037436.4:1631893-1632493,3.77,12,3.67,42,77.1,62.17,41.69,111.72,1
11473,>NT_033779.5:15063409-15064009,3.12,7,3.0,30,114.32,64.44,31.08,72.66,1
11474,>NT_033779.5:16841432-16842032,3.49,18,3.49,42,106.82,60.86,36.86,60.95,1
11475,>NT_033777.3:22007971-22008571,3.2,16,3.77,13,84.14,67.78,27.42,86.11,1
11476,>NT_033778.4:8664923-8665523,3.61,24,3.67,6,86.35,73.95,33.7,89.96,1
11477,>NT_037436.4:23088100-23088700,3.77,6,3.23,10,82.84,87.64,40.88,93.47,1
11478,>NT_033779.5:11110257-11110857,3.12,1,3.53,2,94.73,60.4,31.71,82.83,1
11479,>NC_004353.4:622919-623519,3.24,33,2.77,12,83.8,60.0,26.62,58.23,1
11480,>NT_033778.4:18851671-18852271,3.67,17,2.51,1,95.53,90.56,22.43,54.28,1
11481,>NT_033777.3:31216442-31217042,3.98,0,3.01,30,112.27,72.04,34.42,84.16,1
11482,>NC_004354.4:8240147-8240747,3.49,15,3.98,40,101.54,82.39,46.13,100.45,1
11483,>NT_033778.4:21616667-21617267,3.98,22,3.57,22,92.29,81.27,29.25,68.42,1
11484,>NT_033778.4:5960669-5961269,3.61,22,3.37,43,86.15,72.31,22.66,62.59,1
11485,>NC_004354.4:6838245-6838845,2.86,13,2.79,12,106.2,73.92,28.0,73.05,1
11486,>NC_004354.4:4909256-4909856,3.04,20,3.98,30,128.33,62.01,42.44,132.1,1
11487,>NC_004354.4:11486332-11486932,3.57,0,2.62,26,90.92,87.99,34.74,75.27,1
11488,>NT_033779.5:10837759-10838359,3.25,9,3.74,43,106.23,58.0,34.61,79.96,1
11489,>NT_033777.3:24400861-24401461,2.3,18,3.74,43,70.08,44.67,28.34,79.11,1
11490,>NC_004354.4:17248280-17248880,3.49,17,3.2,37,90.21,58.99,17.33,78.46,1
11491,>NC_004354.4:10235032-10235632,3.26,18,3.5,42,128.65,78.49,38.86,94.65,1
11492,>NC_004354.4:11808513-11809113,3.46,15,3.12,4,84.98,69.71,23.94,75.36,1
11493,>NC_004354.4:8473092-8473692,2.92,14,3.03,32,88.2,62.36,24.42,67.04,1
11494,>NT_033778.4:24632623-24633223,3.24,11,3.74,39,73.53,81.94,40.64,72.36,1
11495,>NT_033779.5:5955202-5955802,3.77,0,3.43,38,95.3,77.62,40.12,94.07,1
11496,>NC_004354.4:12609559-12610159,3.53,12,3.98,0,53.94,89.06,38.68,101.98,1
11497,>NC_004354.4:14933123-14933723,3.98,27,3.22,27,107.53,87.06,31.6,71.24,1
11498,>NT_033779.5:5055870-5056470,3.18,11,2.63,39,93.33,57.91,28.15,69.08,1
11499,>NC_004354.4:2641631-2642231,3.26,13,3.74,43,94.27,77.38,36.61,99.22,1
11500,>NC_004354.4:16074245-16074845,3.49,12,2.67,16,109.11,57.91,24.06,62.75,1
11501,>NC_004353.4:183776-184376,3.49,14,3.18,1,100.21,76.78,37.14,68.97,1
11502,>NT_033778.4:22648711-22649311,3.49,21,3.28,35,78.27,73.24,28.24,78.22,1
11503,>NT_037436.4:2649861-2650461,3.26,4,3.28,5,100.36,70.33,35.62,83.96,1
11504,>NT_033777.3:24520472-24521072,3.29,0,3.77,42,130.7,92.44,43.16,89.21,1
11505,>NC_004354.4:15903655-15904255,3.09,11,3.98,19,108.04,66.01,42.59,136.97,1
11506,>NC_004354.4:6839298-6839898,2.77,19,3.61,10,123.69,56.98,25.6,89.15,1
11507,>NT_033778.4:8259446-8260046,3.57,13,3.98,42,102.91,60.37,31.04,80.93,1
11508,>NT_033779.5:575159-575759,3.28,16,2.2,43,76.94,53.3,19.16,55.25,1
11509,>NC_004354.4:9317618-9318218,2.95,19,2.29,43,101.2,65.84,27.57,51.51,1
11510,>NC_004354.4:19687355-19687955,3.18,17,3.24,42,75.23,74.8,35.8,69.77,1
11511,>NT_033777.3:23766442-23767042,3.49,20,2.71,26,90.92,80.93,29.82,71.86,1
11512,>NT_033779.5:17481906-17482506,3.28,29,3.61,41,94.65,55.65,27.31,80.26,1
11513,>NT_033777.3:21216970-21217570,3.61,28,2.34,27,106.59,69.3,30.22,49.33,1
11514,>NT_033779.5:15888338-15888938,3.74,23,3.14,21,94.85,71.99,29.81,81.45,1
11515,>NC_004354.4:6838156-6838756,3.61,19,3.36,37,92.32,79.44,29.32,73.59,1
11516,>NT_037436.4:8063929-8064529,3.61,26,3.98,42,58.11,93.72,44.51,119.88,1
11517,>NT_033778.4:8134188-8134788,3.01,26,3.12,30,64.64,57.06,26.32,89.82,1
11518,>NT_033777.3:30361989-30362589,3.22,34,3.74,43,149.76,64.29,30.67,92.14,1
11519,>NT_037436.4:20322063-20322663,3.61,23,3.36,38,94.66,66.57,31.86,80.13,1
11520,>NC_004354.4:21208292-21208892,2.6,20,2.95,9,100.77,58.38,24.09,72.27,1
11521,>NT_037436.4:18985335-18985935,3.5,13,2.96,42,130.22,75.63,38.04,73.99,1
11522,>NT_037436.4:20812663-20813263,3.29,22,2.47,6,80.58,77.95,23.55,58.56,1
11523,>NC_004354.4:3172344-3172944,3.37,18,3.77,3,103.22,67.77,30.84,66.41,1
11524,>NT_033778.4:12871494-12872094,3.57,1,2.38,42,97.75,72.7,35.18,62.83,1
11525,>NT_033779.5:8525348-8525948,3.49,29,2.47,1,70.26,73.53,20.31,70.24,1
11526,>NT_033778.4:24514461-24515061,3.77,14,3.43,10,100.49,88.74,39.17,100.7,1
11527,>NT_033777.3:15416977-15417577,3.77,7,3.98,27,94.89,97.51,48.67,123.91,1
11528,>NT_033777.3:5589270-5589870,3.61,24,2.97,18,99.53,59.74,27.53,91.89,1
11529,>NT_033779.5:4189020-4189620,3.67,6,3.43,43,118.83,68.52,30.44,77.38,1
11530,>NT_033779.5:6926402-6927002,2.77,23,3.77,39,101.4,65.68,38.02,112.55,1
11531,>NT_037436.4:5929602-5930202,3.37,21,2.54,1,89.62,74.4,25.96,58.18,1
11532,>NT_033777.3:17876141-17876741,3.74,16,3.61,31,110.48,90.88,34.46,93.35,1
11533,>NT_033778.4:18821539-18822139,3.61,21,2.51,22,84.18,74.42,25.19,59.41,1
11534,>NC_004354.4:12064787-12065387,2.71,0,3.24,15,94.87,48.75,33.82,68.79,1
11535,>NT_033778.4:14945509-14946109,3.98,25,3.18,42,124.78,82.76,32.25,75.57,1
11536,>NT_033778.4:13202519-13203119,3.67,6,2.33,38,90.71,87.7,39.68,64.48,1
11537,>NT_033779.5:6448506-6449106,3.49,22,3.98,12,107.94,76.67,29.53,79.28,1
11538,>NT_033778.4:21392577-21393177,3.12,33,3.49,8,96.62,84.25,36.8,82.64,1
11539,>NT_033778.4:17492701-17493301,3.57,13,3.5,42,75.37,54.95,37.84,84.3,1
11540,>NT_033779.5:12439669-12440269,3.5,28,3.53,43,118.37,75.1,43.36,98.99,1
11541,>NT_037436.4:16038325-16038925,3.61,8,3.98,0,70.01,74.69,37.22,92.02,1
11542,>NT_033777.3:23220306-23220906,3.57,21,3.67,23,115.1,88.38,44.07,101.3,1
11543,>NT_033779.5:19395890-19396490,3.61,14,2.88,25,80.48,66.68,26.57,83.48,1
11544,>NT_033777.3:25297661-25298261,3.61,9,2.94,42,84.31,63.39,34.91,63.75,1
11545,>NT_033778.4:20254666-20255266,3.61,12,2.88,17,89.84,79.82,25.75,71.93,1
11546,>NC_004353.4:177055-177655,3.77,0,3.49,42,104.22,85.56,46.64,87.3,1
11547,>NT_033779.5:13503042-13503642,3.98,17,2.74,8,87.12,87.82,31.41,87.83,1
11548,>NT_033777.3:17931657-17932257,3.03,19,3.98,18,75.36,66.7,37.45,131.08,1
11549,>NT_037436.4:22502681-22503281,3.26,12,2.5,6,64.15,54.68,22.58,62.2,1
11550,>NT_037436.4:12744700-12745300,3.46,15,2.74,42,130.54,70.0,31.32,65.29,1
11551,>NT_033779.5:4877898-4878498,3.12,26,3.46,16,131.44,64.33,41.66,86.05,1
11552,>NT_037436.4:1036043-1036643,3.28,32,3.18,1,102.46,73.17,25.88,66.64,1
11553,>NT_033779.5:6527179-6527779,3.67,7,3.25,23,108.27,92.42,36.05,78.15,1
11554,>NC_004354.4:4768805-4769405,2.71,10,2.91,43,78.97,55.51,26.32,66.98,1
11555,>NT_033777.3:15331303-15331903,3.57,31,3.28,42,101.02,60.85,25.63,66.28,1
11556,>NT_033778.4:12521001-12521601,3.01,0,3.61,16,88.64,59.15,36.16,95.91,1
11557,>NT_033777.3:23750517-23751117,3.03,12,2.54,26,71.38,62.99,26.87,68.45,1
11558,>NT_037436.4:21344468-21345068,3.29,29,3.09,43,105.81,69.24,34.51,73.42,1
11559,>NC_004354.4:11112228-11112828,3.67,17,2.15,12,106.59,75.84,23.46,51.89,1
11560,>NC_004354.4:9506295-9506895,3.61,28,3.67,6,141.36,88.09,33.6,103.29,1
11561,>NT_033777.3:27250910-27251510,2.86,24,3.26,32,97.41,65.58,34.05,76.34,1
11562,>NT_033777.3:25072456-25073056,3.57,9,2.6,42,95.08,69.48,30.42,76.9,1
11563,>NT_033777.3:25652791-25653391,3.37,14,3.43,43,93.1,84.94,36.84,62.11,1
11564,>NT_033777.3:16310241-16310841,3.46,14,3.28,42,112.78,77.27,30.92,73.25,1
11565,>NT_033778.4:21285351-21285951,3.26,16,2.74,2,94.21,63.61,14.88,68.91,1
11566,>NC_004354.4:21422751-21423351,3.61,0,3.98,37,113.02,72.51,43.65,116.27,1
11567,>NT_033777.3:4366438-4367038,3.77,15,2.84,33,122.84,92.42,33.72,75.79,1
11568,>NT_033777.3:24343336-24343936,3.49,20,3.53,43,105.73,75.89,33.46,77.77,1
11569,>NC_004354.4:4926972-4927572,3.09,20,3.26,9,104.53,64.16,22.62,60.11,1
11570,>NT_033777.3:15141616-15142216,2.71,12,2.74,43,101.95,54.2,26.6,62.63,1
11571,>NT_033777.3:17218457-17219057,3.57,3,2.3,27,79.65,73.62,29.98,58.12,1
11572,>NT_033778.4:14058401-14059001,3.77,25,3.98,17,120.81,92.81,48.6,128.0,1
11573,>NT_037436.4:16052712-16053312,3.61,18,3.67,42,105.87,92.14,36.95,99.42,1
11574,>NT_033778.4:8887807-8888407,3.61,8,3.18,7,114.9,78.52,32.39,82.49,1
11575,>NT_037436.4:343081-343681,3.98,8,3.26,43,98.06,77.67,35.29,63.17,1
11576,>NT_033777.3:14087677-14088277,3.24,20,3.46,1,107.37,74.09,38.73,73.97,1
11577,>NT_033779.5:18599516-18600116,3.09,10,3.49,11,76.21,69.54,25.36,75.83,1
11578,>NT_033777.3:13702784-13703384,3.09,33,2.71,32,85.27,69.07,27.16,74.05,1
11579,>NT_037436.4:11826419-11827019,3.26,18,3.67,42,79.92,79.57,36.9,54.75,1
11580,>NT_033779.5:1177143-1177743,2.89,29,3.74,39,84.3,55.06,28.97,80.38,1
11581,>NC_004354.4:15906530-15907130,3.49,6,3.98,42,129.4,73.52,42.31,66.27,1
11582,>NT_033777.3:15246629-15247229,3.61,10,3.25,2,88.47,72.86,34.0,67.87,1
11583,>NC_004354.4:22536146-22536746,3.61,20,3.22,4,120.59,81.72,30.85,96.19,1
11584,>NT_033777.3:25887264-25887864,3.74,5,2.71,43,90.53,72.51,34.39,74.84,1
11585,>NC_004354.4:2092106-2092706,2.83,2,3.43,43,106.68,83.02,40.02,71.24,1
11586,>NT_033777.3:15246225-15246825,3.26,19,2.83,0,101.55,72.73,24.18,60.74,1
11587,>NC_004354.4:16795155-16795755,3.61,17,3.12,16,90.57,81.69,21.59,77.8,1
11588,>NT_033778.4:1267325-1267925,3.12,16,3.98,39,110.52,62.76,43.11,105.17,1
11589,>NC_004354.4:16417088-16417688,3.26,21,3.43,0,118.17,64.9,23.65,65.03,1
11590,>NT_033777.3:25683421-25684021,3.67,27,3.43,5,111.94,67.74,35.86,87.2,1
11591,>NC_004354.4:15934123-15934723,3.49,16,3.28,2,81.68,66.81,29.64,76.18,1
11592,>NT_033777.3:23988248-23988848,2.86,28,3.67,21,89.65,55.27,14.45,69.02,1
11593,>NT_033779.5:12708421-12709021,2.79,34,3.09,14,98.39,60.48,25.09,64.08,1
11594,>NT_033777.3:6000665-6001265,3.23,3,3.18,13,85.87,74.73,29.96,74.57,1
11595,>NT_037436.4:1241504-1242104,3.49,15,2.79,7,61.73,63.08,26.59,80.39,1
11596,>NT_033778.4:10310896-10311496,2.38,3,3.18,30,106.16,57.62,27.58,52.59,1
11597,>NT_033778.4:12153510-12154110,3.07,2,3.09,9,112.99,62.04,33.98,80.53,1
11598,>NC_004354.4:16714067-16714667,3.98,24,3.09,11,111.82,84.67,21.6,77.75,1
11599,>NT_033779.5:7568603-7569203,3.43,11,3.98,42,96.43,87.76,48.34,127.9,1
11600,>NT_033777.3:16999176-16999776,2.45,32,2.29,15,111.99,41.78,18.72,51.24,1
11601,>NT_037436.4:1668601-1669201,3.77,8,3.26,8,84.95,70.9,28.1,68.16,1
11602,>NT_033779.5:20816156-20816756,3.33,1,3.43,6,81.4,69.42,33.88,68.07,1
11603,>NT_037436.4:850780-851380,3.98,24,2.5,15,101.65,80.95,16.22,56.69,1
11604,>NT_033778.4:17604575-17605175,3.98,14,3.98,22,85.52,85.72,25.15,82.92,1
11605,>NT_033778.4:16744120-16744720,3.74,29,3.33,11,99.14,78.78,36.12,91.43,1
11606,>NT_033778.4:18775457-18776057,3.29,33,3.49,5,80.6,62.84,17.66,61.42,1
11607,>NT_037436.4:27268201-27268801,3.74,2,2.44,36,101.68,74.43,38.48,54.87,1
11608,>NT_033777.3:11590086-11590686,3.57,11,3.33,19,103.24,63.61,26.92,57.73,1
11609,>NT_033779.5:20658819-20659419,3.2,17,3.26,8,89.22,69.84,32.17,73.9,1
11610,>NT_033777.3:9520957-9521557,2.93,23,3.61,36,98.77,62.88,28.44,86.89,1
11611,>NC_004354.4:9963153-9963753,3.26,15,2.88,11,103.21,67.87,30.52,69.71,1
11612,>NT_033777.3:5485015-5485615,3.24,24,2.63,42,64.3,64.82,22.25,75.55,1
11613,>NC_004354.4:20411690-20412290,3.2,7,3.36,22,119.67,81.69,28.02,87.46,1
11614,>NT_033778.4:12035796-12036396,3.23,1,3.23,42,88.08,70.92,41.05,82.67,1
11615,>NT_033777.3:12984877-12985477,2.86,11,3.53,4,84.06,64.96,31.77,85.52,1
11616,>NT_033778.4:10028143-10028743,3.74,21,2.48,37,125.84,74.63,25.67,63.8,1
11617,>NT_033779.5:19030611-19031211,3.03,19,3.24,9,99.84,70.49,22.45,83.8,1
11618,>NT_033778.4:12322633-12323233,3.61,20,3.77,6,108.68,95.28,36.63,88.43,1
11619,>NT_033777.3:18431034-18431634,3.61,12,3.53,13,97.58,77.41,31.32,87.98,1
11620,>NC_004354.4:1396755-1397355,2.86,13,3.74,8,109.06,71.2,28.65,93.31,1
11621,>NC_004354.4:20867689-20868289,3.26,19,3.12,10,107.61,71.14,36.34,87.18,1
11622,>NT_037436.4:14400469-14401069,3.98,1,3.26,43,91.81,63.34,41.52,63.03,1
11623,>NT_033778.4:7834271-7834871,3.98,24,2.29,32,110.32,82.29,25.29,57.16,1
11624,>NT_033778.4:12404634-12405234,3.49,19,3.22,11,135.48,86.47,31.3,82.81,1
11625,>NT_033777.3:21672003-21672603,3.61,10,3.77,11,102.02,79.76,41.29,92.37,1
11626,>NT_037436.4:19340021-19340621,3.98,7,3.09,16,128.81,90.15,37.66,78.33,1
11627,>NT_033777.3:24707762-24708362,3.61,17,2.23,7,68.64,59.19,24.12,50.05,1
11628,>NT_033778.4:15376319-15376919,3.49,12,3.49,42,90.77,60.73,24.66,96.18,1
11629,>NT_033778.4:16600084-16600684,2.32,3,2.96,42,83.88,43.92,33.34,87.45,1
11630,>NC_004354.4:5627921-5628521,3.77,0,3.77,42,107.62,81.14,43.29,56.13,1
11631,>NC_004354.4:10839622-10840222,3.2,25,3.37,20,95.09,63.69,36.67,77.76,1
11632,>NT_033778.4:17007008-17007608,3.61,19,3.05,24,90.08,87.62,28.72,77.86,1
11633,>NT_033778.4:9135075-9135675,3.61,21,2.37,23,79.04,66.05,21.22,69.24,1
11634,>NT_033777.3:6387945-6388545,3.57,2,3.61,6,116.95,75.27,26.54,88.63,1
11635,>NT_037436.4:12812627-12813227,3.12,21,3.46,10,100.35,78.72,30.2,87.44,1
11636,>NT_033779.5:3516806-3517406,3.25,31,3.74,43,94.6,57.77,40.64,83.46,1
11637,>NT_033777.3:22687140-22687740,3.12,26,3.49,13,116.57,71.58,37.2,87.36,1
11638,>NT_033777.3:6343499-6344099,3.98,0,2.82,33,116.9,79.75,33.14,68.22,1
11639,>NC_004354.4:13263638-13264238,3.77,11,3.33,36,130.73,93.12,41.25,78.73,1
11640,>NT_037436.4:9966335-9966935,3.36,7,3.98,21,90.23,79.88,49.18,135.48,1
11641,>NT_037436.4:19543812-19544412,3.03,31,3.24,11,105.97,65.77,26.79,90.08,1
11642,>NT_033779.5:13848740-13849340,3.36,14,2.88,43,66.5,61.2,27.15,49.94,1
11643,>NT_037436.4:233604-234204,3.61,30,3.61,42,80.97,76.78,31.6,57.58,1
11644,>NT_033777.3:30581904-30582504,3.23,11,2.89,38,87.73,67.51,24.53,74.81,1
11645,>NC_004353.4:1057058-1057658,3.98,0,2.47,43,88.73,91.14,45.53,56.88,1
11646,>NC_004354.4:22474638-22475238,3.61,26,3.77,21,97.02,68.14,38.13,112.31,1
11647,>NT_037436.4:12163905-12164505,3.74,3,3.2,5,74.67,90.08,37.91,80.22,1
11648,>NT_033777.3:15097128-15097728,3.98,22,3.74,43,83.46,74.17,37.94,84.12,1
11649,>NC_004354.4:16668518-16669118,3.61,21,3.22,42,85.84,73.63,36.88,82.76,1
11650,>NT_037436.4:19924089-19924689,3.49,14,2.79,43,95.26,56.94,23.84,62.79,1
11651,>NT_033778.4:7966478-7967078,3.24,17,2.3,10,82.05,52.34,21.84,52.76,1
11652,>NT_033779.5:13283697-13284297,3.49,18,3.49,14,82.33,63.06,19.43,94.63,1
11653,>NT_037436.4:27421499-27422099,3.49,14,2.48,0,95.93,64.18,22.75,58.65,1
11654,>NT_033777.3:19373490-19374090,3.12,18,3.37,43,75.66,69.09,40.17,78.7,1
11655,>NC_004354.4:12489148-12489748,3.49,18,2.95,17,134.55,76.2,33.43,71.65,1
11656,>NT_037436.4:9150315-9150915,3.46,27,3.77,26,108.18,79.78,42.45,119.69,1
11657,>NT_033779.5:13792971-13793571,3.61,30,3.33,23,88.65,59.97,26.77,85.79,1
11658,>NC_004354.4:10206768-10207368,3.49,21,3.12,11,96.01,72.31,29.24,97.89,1
11659,>NT_033779.5:4114833-4115433,3.98,4,3.77,23,114.29,92.63,43.6,110.09,1
11660,>NT_033777.3:17803109-17803709,3.18,33,2.79,42,86.24,79.88,35.79,62.11,1
11661,>NT_033779.5:20965220-20965820,3.61,19,2.4,38,95.79,86.75,33.22,43.48,1
11662,>NT_037436.4:16402654-16403254,3.74,1,3.22,0,80.93,92.51,44.42,110.35,1
11663,>NT_033777.3:12014447-12015047,2.96,23,2.28,17,75.13,46.58,20.55,53.25,1
11664,>NC_004354.4:16491804-16492404,2.77,0,3.98,31,90.49,62.31,39.57,108.59,1
11665,>NT_033777.3:29714742-29715342,2.51,2,2.88,43,115.28,56.13,28.92,62.04,1
11666,>NT_033778.4:19459223-19459823,2.8,25,2.23,11,109.74,63.98,22.28,50.4,1
11667,>NT_037436.4:1859746-1860346,3.49,15,3.61,15,135.05,82.91,35.85,96.81,1
11668,>NT_033777.3:13652093-13652693,3.98,30,3.98,0,91.92,91.15,34.59,136.86,1
11669,>NT_037436.4:9338329-9338929,3.24,17,3.67,3,91.48,60.12,16.84,80.59,1
11670,>NT_033778.4:12258435-12259035,3.33,34,2.86,24,112.74,62.08,23.41,58.85,1
11671,>NT_033779.5:3461918-3462518,3.61,29,3.43,43,120.08,79.78,35.17,64.36,1
11672,>NT_037436.4:21683006-21683606,3.77,9,2.53,28,98.67,71.63,19.61,61.08,1
11673,>NT_037436.4:16270069-16270669,3.06,14,2.71,35,63.75,59.16,27.64,65.23,1
11674,>NT_033777.3:27586076-27586676,3.98,8,2.84,19,98.26,74.14,19.53,66.6,1
11675,>NT_033777.3:16441673-16442273,3.61,31,2.95,17,102.08,81.04,25.74,71.34,1
11676,>NT_033777.3:13666722-13667322,2.87,4,3.12,9,90.06,64.16,24.95,73.57,1
11677,>NT_033778.4:10487307-10487907,3.74,32,3.0,38,104.25,85.91,35.85,83.59,1
11678,>NT_037436.4:9902667-9903267,3.61,12,3.29,42,133.03,78.33,32.6,71.28,1
11679,>NT_037436.4:13385613-13386213,3.74,9,3.77,30,81.65,86.41,31.07,84.97,1
11680,>NC_004354.4:6696466-6697066,3.43,34,3.98,32,102.69,58.11,40.24,109.05,1
11681,>NT_033778.4:10029067-10029667,3.29,13,2.63,13,115.2,80.99,27.87,60.37,1
11682,>NC_004354.4:18087704-18088304,3.12,6,2.86,40,99.62,69.85,30.39,66.56,1
11683,>NT_033778.4:18822203-18822803,3.2,20,3.05,34,77.91,65.38,31.12,64.8,1
11684,>NC_004354.4:21292158-21292758,3.49,15,3.26,37,84.79,72.53,26.43,59.28,1
11685,>NT_033777.3:21117526-21118126,2.55,31,2.88,43,89.7,44.75,19.47,43.59,1
11686,>NT_033778.4:16107493-16108093,3.61,12,3.98,16,102.29,74.25,24.44,78.66,1
11687,>NT_033777.3:15175242-15175842,3.77,2,3.98,40,120.96,104.31,41.21,92.68,1
11688,>NT_033779.5:10317202-10317802,3.18,22,2.86,2,90.23,57.1,28.88,60.66,1
11689,>NT_037436.4:3471426-3472026,3.22,19,3.25,15,121.63,69.3,30.52,76.86,1
11690,>NC_004354.4:16837918-16838518,3.28,27,3.98,29,140.17,62.19,31.08,127.38,1
11691,>NT_037436.4:3332874-3333474,3.33,15,3.12,18,117.4,72.03,26.2,72.36,1
11692,>NT_037436.4:3014328-3014928,3.77,12,2.2,20,115.84,73.44,29.48,57.16,1
11693,>NT_033777.3:5406883-5407483,3.49,9,3.22,8,88.44,78.5,26.3,79.61,1
11694,>NC_004354.4:13407701-13408301,3.57,21,2.94,7,106.32,54.74,22.31,54.01,1
11695,>NT_033779.5:2766985-2767585,3.77,7,3.98,19,99.47,69.82,32.24,95.02,1
11696,>NT_037436.4:11288491-11289091,3.77,2,3.26,0,114.02,68.53,38.32,80.8,1
